framework_id,code,grade,cluster,overarching_standard_code,overarching_standard,text,source_url,page,raw_text
CA-PE-2005,PE-4.1.1,4,Body Management,PE-4.1,Students demonstrate the motor skills and movement patterns needed to perform a variety of physical activities.,Perform simple balance stunts with a partner while sharing a common base of support.,https://www2.cde.ca.gov/cacs/pe,,"Standard Identifier: PE-4.1.1
Grade: 4
Cluster: Body Management

Overarching Standard:
Students demonstrate the motor skills and movement patterns needed to perform a variety of physical activities.

Standard:
Perform simple balance stunts with a partner while sharing a common base of support.
"
CA-PE-2005,PE-4.1.10,4,Manipulative Skills,PE-4.1,Students demonstrate the motor skills and movement patterns needed to perform a variety of physical activities.,"Kick a ball to a moving partner, using the inside of the foot.",https://www2.cde.ca.gov/cacs/pe,,"Standard Identifier: PE-4.1.10
Grade: 4
Cluster: Manipulative Skills

Overarching Standard:
Students demonstrate the motor skills and movement patterns needed to perform a variety of physical activities.

Standard:
Kick a ball to a moving partner, using the inside of the foot.
"
CA-PE-2005,PE-4.1.11,4,Manipulative Skills,PE-4.1,Students demonstrate the motor skills and movement patterns needed to perform a variety of physical activities.,Kick a stationary ball from the ground into the air.,https://www2.cde.ca.gov/cacs/pe,,"Standard Identifier: PE-4.1.11
Grade: 4
Cluster: Manipulative Skills

Overarching Standard:
Students demonstrate the motor skills and movement patterns needed to perform a variety of physical activities.

Standard:
Kick a stationary ball from the ground into the air.
"
CA-PE-2005,PE-4.1.12,4,Manipulative Skills,PE-4.1,Students demonstrate the motor skills and movement patterns needed to perform a variety of physical activities.,Punt a ball dropped from the hands.,https://www2.cde.ca.gov/cacs/pe,,"Standard Identifier: PE-4.1.12
Grade: 4
Cluster: Manipulative Skills

Overarching Standard:
Students demonstrate the motor skills and movement patterns needed to perform a variety of physical activities.

Standard:
Punt a ball dropped from the hands.
"
CA-PE-2005,PE-4.1.13,4,Manipulative Skills,PE-4.1,Students demonstrate the motor skills and movement patterns needed to perform a variety of physical activities.,"Strike, with a paddle or racket, a lightweight object that has been tossed by a partner.",https://www2.cde.ca.gov/cacs/pe,,"Standard Identifier: PE-4.1.13
Grade: 4
Cluster: Manipulative Skills

Overarching Standard:
Students demonstrate the motor skills and movement patterns needed to perform a variety of physical activities.

Standard:
Strike, with a paddle or racket, a lightweight object that has been tossed by a partner.
"
CA-PE-2005,PE-4.1.14,4,Manipulative Skills,PE-4.1,Students demonstrate the motor skills and movement patterns needed to perform a variety of physical activities.,"Serve a lightweight ball to a partner, using the underhand movement pattern.",https://www2.cde.ca.gov/cacs/pe,,"Standard Identifier: PE-4.1.14
Grade: 4
Cluster: Manipulative Skills

Overarching Standard:
Students demonstrate the motor skills and movement patterns needed to perform a variety of physical activities.

Standard:
Serve a lightweight ball to a partner, using the underhand movement pattern.
"
CA-PE-2005,PE-4.1.15,4,Manipulative Skills,PE-4.1,Students demonstrate the motor skills and movement patterns needed to perform a variety of physical activities.,"Strike a gently tossed ball with a bat, using a side orientation.",https://www2.cde.ca.gov/cacs/pe,,"Standard Identifier: PE-4.1.15
Grade: 4
Cluster: Manipulative Skills

Overarching Standard:
Students demonstrate the motor skills and movement patterns needed to perform a variety of physical activities.

Standard:
Strike a gently tossed ball with a bat, using a side orientation.
"
CA-PE-2005,PE-4.1.16,4,Manipulative Skills,PE-4.1,Students demonstrate the motor skills and movement patterns needed to perform a variety of physical activities.,Keep a foot-dribbled ball away from a defensive partner.,https://www2.cde.ca.gov/cacs/pe,,"Standard Identifier: PE-4.1.16
Grade: 4
Cluster: Manipulative Skills

Overarching Standard:
Students demonstrate the motor skills and movement patterns needed to perform a variety of physical activities.

Standard:
Keep a foot-dribbled ball away from a defensive partner.
"
CA-PE-2005,PE-4.1.17,4,Manipulative Skills,PE-4.1,Students demonstrate the motor skills and movement patterns needed to perform a variety of physical activities.,Keep a hand-dribbled ball away from a defensive partner.,https://www2.cde.ca.gov/cacs/pe,,"Standard Identifier: PE-4.1.17
Grade: 4
Cluster: Manipulative Skills

Overarching Standard:
Students demonstrate the motor skills and movement patterns needed to perform a variety of physical activities.

Standard:
Keep a hand-dribbled ball away from a defensive partner.
"
CA-PE-2005,PE-4.1.18,4,Manipulative Skills,PE-4.1,Students demonstrate the motor skills and movement patterns needed to perform a variety of physical activities.,Manipulate an object by using a long-handled implement.,https://www2.cde.ca.gov/cacs/pe,,"Standard Identifier: PE-4.1.18
Grade: 4
Cluster: Manipulative Skills

Overarching Standard:
Students demonstrate the motor skills and movement patterns needed to perform a variety of physical activities.

Standard:
Manipulate an object by using a long-handled implement.
"
CA-PE-2005,PE-4.1.19,4,Manipulative Skills,PE-4.1,Students demonstrate the motor skills and movement patterns needed to perform a variety of physical activities.,Stop a kicked ball by trapping it with the foot while standing still.,https://www2.cde.ca.gov/cacs/pe,,"Standard Identifier: PE-4.1.19
Grade: 4
Cluster: Manipulative Skills

Overarching Standard:
Students demonstrate the motor skills and movement patterns needed to perform a variety of physical activities.

Standard:
Stop a kicked ball by trapping it with the foot while standing still.
"
CA-PE-2005,PE-4.1.2,4,Body Management,PE-4.1,Students demonstrate the motor skills and movement patterns needed to perform a variety of physical activities.,Change direction quickly to maintain the spacing between two players.,https://www2.cde.ca.gov/cacs/pe,,"Standard Identifier: PE-4.1.2
Grade: 4
Cluster: Body Management

Overarching Standard:
Students demonstrate the motor skills and movement patterns needed to perform a variety of physical activities.

Standard:
Change direction quickly to maintain the spacing between two players.
"
CA-PE-2005,PE-4.1.20,4,Manipulative Skills,PE-4.1,Students demonstrate the motor skills and movement patterns needed to perform a variety of physical activities.,"Volley a tossed lightweight ball, using the forearm pass.",https://www2.cde.ca.gov/cacs/pe,,"Standard Identifier: PE-4.1.20
Grade: 4
Cluster: Manipulative Skills

Overarching Standard:
Students demonstrate the motor skills and movement patterns needed to perform a variety of physical activities.

Standard:
Volley a tossed lightweight ball, using the forearm pass.
"
CA-PE-2005,PE-4.1.21,4,Rhythmic Skills,PE-4.1,Students demonstrate the motor skills and movement patterns needed to perform a variety of physical activities.,Perform a series of basic square-dance steps,https://www2.cde.ca.gov/cacs/pe,,"Standard Identifier: PE-4.1.21
Grade: 4
Cluster: Rhythmic Skills

Overarching Standard:
Students demonstrate the motor skills and movement patterns needed to perform a variety of physical activities.

Standard:
Perform a series of basic square-dance steps
"
CA-PE-2005,PE-4.1.22,4,Rhythmic Skills,PE-4.1,Students demonstrate the motor skills and movement patterns needed to perform a variety of physical activities.,Perform a routine to music that includes even and uneven locomotor patterns.,https://www2.cde.ca.gov/cacs/pe,,"Standard Identifier: PE-4.1.22
Grade: 4
Cluster: Rhythmic Skills

Overarching Standard:
Students demonstrate the motor skills and movement patterns needed to perform a variety of physical activities.

Standard:
Perform a routine to music that includes even and uneven locomotor patterns.
"
CA-PE-2005,PE-4.1.3,4,Body Management,PE-4.1,Students demonstrate the motor skills and movement patterns needed to perform a variety of physical activities.,Change direction quickly to increase the spacing between two players.,https://www2.cde.ca.gov/cacs/pe,,"Standard Identifier: PE-4.1.3
Grade: 4
Cluster: Body Management

Overarching Standard:
Students demonstrate the motor skills and movement patterns needed to perform a variety of physical activities.

Standard:
Change direction quickly to increase the spacing between two players.
"
CA-PE-2005,PE-4.1.4,4,Body Management,PE-4.1,Students demonstrate the motor skills and movement patterns needed to perform a variety of physical activities.,Determine the spacing between offensive and defensive players based on the speed of the players.,https://www2.cde.ca.gov/cacs/pe,,"Standard Identifier: PE-4.1.4
Grade: 4
Cluster: Body Management

Overarching Standard:
Students demonstrate the motor skills and movement patterns needed to perform a variety of physical activities.

Standard:
Determine the spacing between offensive and defensive players based on the speed of the players.
"
CA-PE-2005,PE-4.1.5,4,Locomotor Movement,PE-4.1,Students demonstrate the motor skills and movement patterns needed to perform a variety of physical activities.,Jump a self-turned rope.,https://www2.cde.ca.gov/cacs/pe,,"Standard Identifier: PE-4.1.5
Grade: 4
Cluster: Locomotor Movement

Overarching Standard:
Students demonstrate the motor skills and movement patterns needed to perform a variety of physical activities.

Standard:
Jump a self-turned rope.
"
CA-PE-2005,PE-4.1.6,4,Manipulative Skills,PE-4.1,Students demonstrate the motor skills and movement patterns needed to perform a variety of physical activities.,Throw and catch an object with a partner while both partners are moving.,https://www2.cde.ca.gov/cacs/pe,,"Standard Identifier: PE-4.1.6
Grade: 4
Cluster: Manipulative Skills

Overarching Standard:
Students demonstrate the motor skills and movement patterns needed to perform a variety of physical activities.

Standard:
Throw and catch an object with a partner while both partners are moving.
"
CA-PE-2005,PE-4.1.7,4,Manipulative Skills,PE-4.1,Students demonstrate the motor skills and movement patterns needed to perform a variety of physical activities.,"Throw overhand at increasingly smaller targets, using proper follow-through.",https://www2.cde.ca.gov/cacs/pe,,"Standard Identifier: PE-4.1.7
Grade: 4
Cluster: Manipulative Skills

Overarching Standard:
Students demonstrate the motor skills and movement patterns needed to perform a variety of physical activities.

Standard:
Throw overhand at increasingly smaller targets, using proper follow-through.
"
